"","html_form","attachments","flash_content","html_iframe","html_content","urls","external_resources","javascript","css","ips_in_urls","at_in_urls","encoding","is_phishy"
"2171","False","0","False","False","False","6","0","0","0","True","False","8bit","True"
"2172","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2173","False","0","False","False","True","8","0","0","0","False","False","other","True"
"2174","False","0","False","False","True","7","0","0","0","False","False","none","True"
"2175","False","0","False","False","True","7","1","0","1","False","False","7bit","True"
"2176","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2177","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2178","False","1","False","False","False","0","0","0","0","False","False","none","True"
"2179","False","0","False","False","False","2","0","0","0","True","False","binary","True"
"2180","False","1","False","False","False","0","0","0","0","False","False","none","True"
"2181","False","0","False","False","True","0","0","0","0","False","False","other","True"
"2182","False","0","False","False","True","3","0","0","0","False","False","none","True"
"2183","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2184","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"2185","False","0","False","False","True","3","0","0","0","False","False","none","True"
"2186","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2187","False","0","False","False","True","0","0","0","0","False","False","none","True"
"2188","False","0","False","False","False","1","0","0","0","False","False","other","True"
"2189","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2190","False","0","False","False","True","5","1","0","1","False","False","none","True"
"2191","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2192","False","0","False","False","True","3","0","0","0","False","False","none","True"
"2193","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"2194","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2195","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2196","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"2197","False","0","False","False","True","0","0","0","0","False","False","none","True"
"2198","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2199","False","0","False","False","True","1","0","0","0","False","False","none","True"
"2200","False","0","False","False","True","0","0","0","0","False","False","none","True"
"2201","False","0","False","False","True","17","0","0","0","False","False","other","True"
"2202","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"2203","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"2204","False","0","False","False","True","5","0","0","0","False","False","other","True"
"2205","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"2206","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"2207","False","0","False","False","True","14","0","0","0","False","False","none","True"
"2208","False","0","False","False","False","4","0","0","0","False","False","none","True"
"2209","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2210","False","0","False","False","True","0","0","0","0","False","False","none","True"
"2211","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2212","False","0","False","False","True","17","0","0","0","False","False","other","True"
"2213","False","0","False","False","False","1","0","0","0","False","False","none","True"
"2214","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2215","False","0","False","False","True","5","0","0","0","False","True","7bit","True"
"2216","False","0","False","False","True","7","0","0","0","False","False","none","True"
"2217","False","0","False","False","True","7","0","0","0","False","False","none","True"
"2218","False","0","False","False","True","6","1","0","1","False","True","7bit","True"
"2219","False","0","False","False","True","1","0","0","0","False","False","none","True"
"2220","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"2221","False","0","False","False","True","0","0","0","0","False","False","none","True"
"2222","False","0","False","False","True","0","0","0","0","False","False","other","True"
"2223","False","0","False","False","True","17","0","0","0","False","False","other","True"
"2224","False","0","False","False","True","5","0","0","0","False","False","none","True"
"2225","False","0","False","False","True","8","0","0","0","False","True","7bit","True"
"2226","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"2227","False","0","False","False","True","4","1","0","1","False","False","none","True"
"2228","False","0","False","False","True","1","0","0","0","False","False","none","True"
"2229","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2230","False","0","False","False","True","9","0","0","0","False","False","none","True"
"2231","False","0","False","False","True","8","0","0","0","False","False","none","True"
"2232","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2233","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2234","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"2235","False","0","False","False","True","9","0","0","0","False","True","7bit","True"
"2236","False","0","False","False","True","7","0","0","0","False","True","7bit","True"
"2237","False","0","False","False","True","15","0","0","0","False","False","none","True"
"2238","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"2239","False","0","False","False","False","0","0","0","0","False","False","other","True"
"2240","False","0","False","False","True","0","0","0","0","False","False","none","True"
"2241","False","0","False","False","True","7","0","0","0","False","True","7bit","True"
"2242","False","0","False","False","True","1","0","0","0","False","False","none","True"
